Date,Adj Close,Close,High,Low,Open,Volume
2019-02-13,40.55127716064453,42.54499816894531,43.119998931884766,42.47999954223633,42.84749984741211,89960800
2019-02-14,40.69901657104492,42.70000076293945,42.814998626708984,42.345001220703125,42.4275016784668,87342800
2019-02-15,40.60846710205078,42.60499954223633,42.92499923706055,42.4375,42.8125,98507200
2019-02-19,40.729976654052734,42.73249816894531,42.86000061035156,42.372501373291016,42.4275016784668,75891200
2019-02-20,40.992088317871094,43.00749969482422,43.33000183105469,42.747501373291016,42.79750061035156,104457600
2019-02-21,40.760955810546875,42.76499938964844,43.092498779296875,42.57500076293945,42.95000076293945,68998800
2019-02-22,41.216068267822266,43.24250030517578,43.25,42.845001220703125,42.89500045776367,75652800
2019-02-25,41.51632308959961,43.557498931884766,43.967498779296875,43.48749923706055,43.540000915527344,87493600
2019-02-26,41.54015350341797,43.58250045776367,43.82500076293945,43.29249954223633,43.4275016784668,68280800
2019-02-27,41.668827056884766,43.717498779296875,43.75,43.182498931884766,43.3025016784668,111341600
2019-02-28,41.258975982666016,43.287498474121094,43.727500915527344,43.22999954223633,43.58000183105469,112861600
2019-03-01,41.69265365600586,43.74250030517578,43.787498474121094,43.22249984741211,43.56999969482422,103544800
2019-03-04,41.90235137939453,43.962501525878906,44.4375,43.49250030517578,43.92250061035156,109744800
2019-03-05,41.82610321044922,43.88249969482422,44.0,43.6349983215332,43.98500061035156,78949600
2019-03-06,41.58543395996094,43.630001068115234,43.872501373291016,43.48500061035156,43.66749954223633,83241600
2019-03-07,41.10409164428711,43.125,43.61000061035156,43.005001068115234,43.467498779296875,99185600
2019-03-08,41.20179748535156,43.227500915527344,43.26750183105469,42.375,42.58000183105469,95997600
2019-03-11,42.62910842895508,44.724998474121094,44.779998779296875,43.837501525878906,43.872501373291016,128044000
2019-03-12,43.108055114746094,45.227500915527344,45.66749954223633,44.842498779296875,45.0,129870400
2019-03-13,43.29868698120117,45.4275016784668,45.82500076293945,45.22999954223633,45.5625,124130000
2019-03-14,43.780029296875,45.932498931884766,46.025001525878906,45.63999938964844,45.974998474121094,94318000
2019-03-15,44.349525451660156,46.529998779296875,46.83250045776367,45.935001373291016,46.212501525878906,156171600
2019-03-18,44.802268981933594,47.005001068115234,47.09749984741211,46.4474983215332,46.45000076293945,104879200
2019-03-19,44.44721984863281,46.63249969482422,47.247501373291016,46.47999954223633,47.087501525878906,126585600
2019-03-20,44.835628509521484,47.040000915527344,47.372501373291016,46.182498931884766,46.557498931884766,124140800
2019-03-21,46.48695755004883,48.772499084472656,49.08250045776367,47.45249938964844,47.505001068115234,204136800
2019-03-22,45.52426528930664,47.76250076293945,49.42250061035156,47.69499969482422,48.834999084472656,169630800
2019-03-25,44.97383117675781,47.185001373291016,47.994998931884766,46.650001525878906,47.877498626708984,175381200
2019-03-26,44.50917434692383,46.6974983215332,48.220001220703125,46.14500045776367,47.915000915527344,199202000
2019-03-27,44.90950012207031,47.11750030517578,47.439998626708984,46.63750076293945,47.1875,119393600
2019-03-28,44.96908187866211,47.18000030517578,47.38999938964844,46.88249969482422,47.23749923706055,83121600
2019-03-29,45.26215744018555,47.48749923706055,47.52000045776367,47.1349983215332,47.45750045776367,94256000
2019-04-01,45.56955337524414,47.810001373291016,47.91999816894531,47.095001220703125,47.90999984741211,111448000
2019-04-02,46.23197937011719,48.505001068115234,48.6150016784668,47.76250076293945,47.772499084472656,91062800
2019-04-03,46.54890060424805,48.837501525878906,49.125,48.287498474121094,48.3125,93087200
2019-04-04,46.629913330078125,48.92250061035156,49.092498779296875,48.28499984741211,48.6974983215332,76457200
2019-04-05,46.94205856323242,49.25,49.275001525878906,48.98249816894531,49.11249923706055,74106400
2019-04-08,47.680747985839844,50.025001525878906,50.057498931884766,49.084999084472656,49.10499954223633,103526800
2019-04-09,47.53778839111328,49.875,50.712501525878906,49.807498931884766,50.08000183105469,143072800
2019-04-10,47.80465316772461,50.154998779296875,50.185001373291016,49.54499816894531,49.66999816894531,86781200
2019-04-11,47.40671920776367,49.73749923706055,50.25,49.61000061035156,50.212501525878906,83603200
2019-04-12,47.38765335083008,49.717498779296875,50.03499984741211,49.0525016784668,49.79999923706055,111042800
2019-04-15,47.47343444824219,49.807498931884766,49.962501525878906,49.502498626708984,49.64500045776367,70146400
2019-04-16,47.47820281982422,49.8125,50.342498779296875,49.63999938964844,49.8650016784668,102785600
2019-04-17,48.40274429321289,50.782501220703125,50.845001220703125,49.65250015258789,49.8849983215332,115627200
2019-04-18,48.57669448852539,50.96500015258789,51.037498474121094,50.630001068115234,50.779998779296875,96783200
2019-04-22,48.73634719848633,51.13249969482422,51.23500061035156,50.584999084472656,50.70750045776367,77758000
2019-04-23,49.43929672241211,51.869998931884766,51.9375,50.974998474121094,51.10749816894531,93292000
2019-04-24,49.3630485534668,51.790000915527344,52.119998931884766,51.76250076293945,51.84000015258789,70162400
2019-04-25,48.9150505065918,51.31999969482422,51.939998626708984,51.279998779296875,51.70750045776367,74172800
2019-04-26,48.681549072265625,51.07500076293945,51.25,50.529998779296875,51.224998474121094,74596400
2019-04-29,48.75541305541992,51.15250015258789,51.49250030517578,50.96500015258789,51.099998474121094,88818800
2019-04-30,47.816566467285156,50.16749954223633,50.849998474121094,49.77750015258789,50.76499938964844,186139600
2019-05-01,50.16368103027344,52.630001068115234,53.82749938964844,52.307498931884766,52.470001220703125,259309200
2019-05-02,49.837215423583984,52.287498474121094,53.162498474121094,52.032501220703125,52.459999084472656,127985200
2019-05-03,50.45676040649414,52.9375,52.959999084472656,52.557498931884766,52.72249984741211,83569600
2019-05-06,49.67757034301758,52.119998931884766,52.209999084472656,50.875,51.0724983215332,129772400
2019-05-07,48.33840560913086,50.71500015258789,51.85499954223633,50.20750045776367,51.470001220703125,155054800
2019-05-08,48.347938537597656,50.724998474121094,51.334999084472656,50.4375,50.474998474121094,105358000
2019-05-09,47.828487396240234,50.18000030517578,50.41999816894531,49.165000915527344,50.099998474121094,139634400
2019-05-10,47.1658935546875,49.29499816894531,49.712501525878906,48.192501068115234,49.35499954223633,164834800
2019-05-13,44.42464065551758,46.43000030517578,47.369998931884766,45.712501525878906,46.9275016784668,229722400
2019-05-14,45.12789535522461,47.165000915527344,47.42499923706055,46.352500915527344,46.602500915527344,146118800
2019-05-15,45.66848373413086,47.72999954223633,47.9375,46.505001068115234,46.567501068115234,106178800
2019-05-16,45.467559814453125,47.52000045776367,48.11750030517578,47.209999084472656,47.477500915527344,132125600
2019-05-17,45.209224700927734,47.25,47.724998474121094,46.689998626708984,46.73249816894531,131516400
2019-05-20,43.7955322265625,45.772499084472656,46.087501525878906,45.06999969482422,45.880001068115234,154449200
2019-05-21,44.635135650634766,46.650001525878906,47.0,46.17499923706055,46.30500030517578,113459200
2019-05-22,43.72138595581055,45.69499969482422,46.4275016784668,45.63750076293945,46.165000915527344,118994400
2019-05-23,42.97507095336914,44.915000915527344,45.1349983215332,44.45249938964844,44.95000076293945,146118800
2019-05-24,42.810020446777344,44.74250030517578,45.53499984741211,44.654998779296875,45.04999923706055,94858800
2019-05-28,42.63299560546875,44.557498931884766,45.147499084472656,44.477500915527344,44.72999954223633,111792800
2019-05-29,42.4296875,44.345001220703125,44.837501525878906,44.0,44.10499954223633,113924800
2019-05-30,42.64976501464844,44.57500076293945,44.807498931884766,44.16749954223633,44.48749923706055,84873600
2019-05-31,41.87713623046875,43.76750183105469,44.497501373291016,43.747501373291016,44.057498931884766,108174400
2019-06-03,41.45374298095703,43.32500076293945,44.47999954223633,42.567501068115234,43.900001525878906,161584400
2019-06-04,42.970279693603516,44.90999984741211,44.95750045776367,43.630001068115234,43.86000061035156,123872000
2019-06-05,43.663970947265625,45.6349983215332,46.247501373291016,45.28499984741211,46.06999969482422,119093600
2019-06-06,44.30503463745117,46.30500030517578,46.36750030517578,45.537498474121094,45.77000045776367,90105200
2019-06-07,45.48430633544922,47.537498474121094,47.97999954223633,46.442501068115234,46.627498626708984,122737600
2019-06-10,46.06555938720703,48.14500045776367,48.842498779296875,47.904998779296875,47.95249938964844,104883600
2019-06-11,46.5989875793457,48.70249938964844,49.0,48.400001525878906,48.71500015258789,107731600
2019-06-12,46.45068359375,48.54750061035156,48.99250030517578,48.34749984741211,48.48749923706055,73012800
2019-06-13,46.44110870361328,48.537498474121094,49.1974983215332,48.400001525878906,48.67499923706055,86698400
2019-06-14,46.10383987426758,48.185001373291016,48.397499084472656,47.57500076293945,47.88750076293945,75046000
2019-06-17,46.37892150878906,48.47249984741211,48.7400016784668,48.04249954223633,48.224998474121094,58676400
2019-06-18,47.46968460083008,49.61249923706055,50.0724983215332,48.8025016784668,49.01250076293945,106204000
2019-06-19,47.3309440612793,49.467498779296875,49.970001220703125,49.32749938964844,49.91999816894531,84496800
2019-06-20,47.711280822753906,49.8650016784668,50.15250015258789,49.50749969482422,50.092498779296875,86056000
2019-06-21,47.54861068725586,49.69499969482422,50.212501525878906,49.537498474121094,49.70000076293945,191202400
2019-06-24,47.50077438354492,49.64500045776367,50.040000915527344,49.54249954223633,49.6349983215332,72881600
2019-06-25,46.78078079223633,48.89250183105469,49.814998626708984,48.8224983215332,49.60749816894531,84281200
2019-06-26,47.7925910949707,49.95000076293945,50.247501373291016,49.337501525878906,49.442501068115234,104270000
2019-06-27,47.778255462646484,49.935001373291016,50.39250183105469,49.89250183105469,50.0724983215332,83598800
2019-06-28,47.3429069519043,49.47999954223633,49.875,49.26250076293945,49.66999816894531,124442400
2019-07-01,48.21121597290039,50.38750076293945,51.122501373291016,50.162498474121094,50.79249954223633,109012000
2019-07-02,48.49346160888672,50.682498931884766,50.782501220703125,50.34000015258789,50.352500915527344,67740800
2019-07-03,48.89532470703125,51.102500915527344,51.11000061035156,50.67250061035156,50.81999969482422,45448000
2019-07-05,48.85226821899414,51.057498931884766,51.27000045776367,50.724998474121094,50.837501525878906,69062000
2019-07-08,47.845237731933594,50.005001068115234,50.349998474121094,49.602500915527344,50.20249938964844,101354400
2019-07-09,48.137054443359375,50.310001373291016,50.377498626708984,49.70249938964844,49.79999923706055,82312000
2019-07-10,48.61307144165039,50.807498931884766,50.932498931884766,50.38999938964844,50.462501525878906,71588400
2019-07-11,48.25904846191406,50.4375,51.09749984741211,50.4275016784668,50.82749938964844,80767200
2019-07-12,48.62981414794922,50.82500076293945,51.0,50.54999923706055,50.61249923706055,70380800
2019-07-15,49.0866813659668,51.3025016784668,51.467498779296875,51.0,51.022499084472656,67789600
2019-07-16,48.91686248779297,51.125,51.52750015258789,50.875,51.147499084472656,67467200
2019-07-17,48.64177322387695,50.837501525878906,51.272499084472656,50.817501068115234,51.01250076293945,56430000
2019-07-18,49.194332122802734,51.415000915527344,51.470001220703125,50.92499923706055,51.0,74162400
2019-07-19,48.459983825683594,50.647499084472656,51.625,50.59000015258789,51.4474983215332,83717200
2019-07-22,49.56748580932617,51.80500030517578,51.807498931884766,50.90250015258789,50.912498474121094,89111600
2019-07-23,49.954994201660156,52.209999084472656,52.227500915527344,51.8224983215332,52.1150016784668,73420800
2019-07-24,49.914337158203125,52.16749954223633,52.287498474121094,51.79249954223633,51.91749954223633,59966400
2019-07-25,49.51963806152344,51.755001068115234,52.310001373291016,51.682498931884766,52.22249984741211,55638400
2019-07-26,49.69186782836914,51.935001373291016,52.432498931884766,51.78499984741211,51.869998931884766,70475600
2019-07-29,50.15591812133789,52.41999816894531,52.65999984741211,52.11000061035156,52.1150016784668,86693600
2019-07-30,49.940635681152344,52.19499969482422,52.540000915527344,51.82749938964844,52.189998626708984,135742800
2019-07-31,50.95964050292969,53.2599983215332,55.342498779296875,52.82500076293945,54.10499954223633,277125600
2019-08-01,49.85691833496094,52.10749816894531,54.50749969482422,51.685001373291016,53.474998474121094,216071600
2019-08-02,48.80203628540039,51.005001068115234,51.60749816894531,50.407501220703125,51.38249969482422,163448400
2019-08-05,46.24736022949219,48.334999084472656,49.662498474121094,48.14500045776367,49.497501373291016,209572000
2019-08-06,47.12283706665039,49.25,49.51750183105469,48.5099983215332,49.07749938964844,143299200
2019-08-07,47.610809326171875,49.7599983215332,49.88999938964844,48.45500183105469,48.852500915527344,133457600
2019-08-08,48.660911560058594,50.85749816894531,50.88249969482422,49.84749984741211,50.04999923706055,108038000
2019-08-09,48.25992965698242,50.247501373291016,50.689998626708984,49.8224983215332,50.32500076293945,98478800
2019-08-12,48.13747024536133,50.119998931884766,50.51250076293945,49.787498474121094,49.904998779296875,89927600
2019-08-13,50.17600631713867,52.24250030517578,53.03499984741211,50.119998931884766,50.255001068115234,188874000
2019-08-14,48.68252182006836,50.6875,51.61000061035156,50.647499084472656,50.790000915527344,146189600
2019-08-15,48.44000244140625,50.435001373291016,51.28499984741211,49.91749954223633,50.8650016784668,108909600
2019-08-16,49.58293151855469,51.625,51.790000915527344,50.959999084472656,51.06999969482422,110481600
2019-08-19,50.507362365722656,52.587501525878906,53.182498931884766,52.50749969482422,52.654998779296875,97654400
2019-08-20,50.509765625,52.59000015258789,53.337501525878906,52.58000183105469,52.720001220703125,107537200
2019-08-21,51.057212829589844,53.15999984741211,53.412498474121094,52.900001525878906,53.247501373291016,86141600
2019-08-22,51.01399230957031,53.1150016784668,53.61000061035156,52.6875,53.29750061035156,89014800
2019-08-23,48.65610885620117,50.65999984741211,53.01250076293945,50.25,52.35749816894531,187272000
2019-08-26,49.58053207397461,51.622501373291016,51.79750061035156,51.26499938964844,51.46500015258789,104174400
2019-08-27,49.02107238769531,51.040000915527344,52.13750076293945,50.88249969482422,51.96500015258789,103493200
2019-08-28,49.35002517700195,51.38249969482422,51.43000030517578,50.83000183105469,51.025001525878906,63755200
2019-08-29,50.18560791015625,52.252498626708984,52.33000183105469,51.665000915527344,52.125,83962000
2019-08-30,50.12078857421875,52.185001373291016,52.61249923706055,51.79999923706055,52.540000915527344,84573600
2019-09-03,49.39085006713867,51.42499923706055,51.744998931884766,51.05500030517578,51.60749816894531,80092000
2019-09-04,50.22883224487305,52.29750061035156,52.369998931884766,51.83000183105469,52.09749984741211,76752400
2019-09-05,51.210880279541016,53.31999969482422,53.49250030517578,52.877498626708984,53.0,95654800
2019-09-06,51.20606994628906,53.314998626708984,53.60499954223633,53.127498626708984,53.51250076293945,77449200
2019-09-09,51.42457962036133,53.54249954223633,54.11000061035156,52.76750183105469,53.709999084472656,109237600
2019-09-10,52.032073974609375,54.17499923706055,54.19499969482422,52.9275016784668,53.46500015258789,127111600
2019-09-11,53.68642807006836,55.897499084472656,55.9275016784668,54.432498931884766,54.51750183105469,177158400
2019-09-12,53.56637954711914,55.772499084472656,56.60499954223633,55.71500015258789,56.20000076293945,128906800
2019-09-13,52.524288177490234,54.6875,55.1974983215332,54.255001068115234,55.0,159053200
2019-09-16,52.8004150390625,54.974998474121094,55.032501220703125,54.38999938964844,54.432498931884766,84632400
2019-09-17,52.99250793457031,55.17499923706055,55.20500183105469,54.779998779296875,54.9900016784668,73274800
2019-09-18,53.489540100097656,55.692501068115234,55.712501525878906,54.86000061035156,55.26499938964844,101360000
2019-09-19,53.05494689941406,55.2400016784668,55.939998626708984,55.092498779296875,55.502498626708984,88242400
2019-09-20,52.27937698364258,54.432498931884766,55.63999938964844,54.36750030517578,55.345001220703125,221652400
2019-09-23,52.517086029052734,54.68000030517578,54.959999084472656,54.412498474121094,54.73749923706055,76662000
2019-09-24,52.26737594604492,54.41999816894531,55.622501373291016,54.29750061035156,55.25749969482422,124763200
2019-09-25,53.071746826171875,55.25749969482422,55.375,54.28499984741211,54.63750076293945,87613600
2019-09-26,52.79802703857422,54.97249984741211,55.23500061035156,54.70750045776367,55.0,75334000
2019-09-27,52.541107177734375,54.70500183105469,55.2400016784668,54.31999969482422,55.1349983215332,101408000
2019-09-30,53.77766799926758,55.99250030517578,56.14500045776367,55.1974983215332,55.224998474121094,103909600
2019-10-01,53.926536560058594,56.147499084472656,57.05500030517578,56.04999923706055,56.26750183105469,139223200
2019-10-02,52.5747184753418,54.7400016784668,55.89500045776367,54.48249816894531,55.76499938964844,138449200
2019-10-03,53.02132797241211,55.20500183105469,55.2400016784668,53.782501220703125,54.60749816894531,114426000
2019-10-04,54.50761032104492,56.752498626708984,56.872501373291016,55.97249984741211,56.40999984741211,138478800
2019-10-07,54.51960754394531,56.76499938964844,57.48249816894531,56.459999084472656,56.567501068115234,122306000
2019-10-08,53.88091278076172,56.099998474121094,57.01499938964844,56.08250045776367,56.45500183105469,111820000
2019-10-09,54.51241683959961,56.75749969482422,56.9474983215332,56.40999984741211,56.75749969482422,74770400
2019-10-10,55.24714660644531,57.522499084472656,57.61000061035156,56.82500076293945,56.98249816894531,113013600
2019-10-11,56.716636657714844,59.0525016784668,59.40999984741211,58.07749938964844,58.23749923706055,166795600
2019-10-14,56.6349983215332,58.967498779296875,59.532501220703125,58.66749954223633,58.724998474121094,96427600
2019-10-15,56.5029296875,58.83000183105469,59.412498474121094,58.720001220703125,59.09749984741211,87360000
2019-10-16,56.27482604980469,58.592498779296875,58.810001373291016,58.29999923706055,58.342498779296875,73903200
2019-10-17,56.49333190917969,58.81999969482422,59.037498474121094,58.380001068115234,58.772499084472656,67585200
2019-10-18,56.76465606689453,59.102500915527344,59.39500045776367,58.5724983215332,58.647499084472656,97433600
2019-10-21,57.74911880493164,60.127498626708984,60.247501373291016,59.33000183105469,59.380001068115234,87247200
2019-10-22,57.61705017089844,59.9900016784668,60.54999923706055,59.904998779296875,60.290000915527344,82293600
2019-10-23,58.39021682739258,60.79499816894531,60.810001373291016,60.30500030517578,60.525001525878906,75828800
2019-10-24,58.48626708984375,60.89500045776367,61.20000076293945,60.45249938964844,61.127498626708984,69275200
2019-10-25,59.20658874511719,61.64500045776367,61.682498931884766,60.720001220703125,60.790000915527344,73477200
2019-10-28,59.79966354370117,62.26250076293945,62.3125,61.68000030517578,61.85499954223633,96572800
2019-10-29,58.41661834716797,60.8224983215332,62.4375,60.64250183105469,62.24250030517578,142839600
2019-10-30,58.409427642822266,60.814998626708984,61.32500076293945,60.3025016784668,61.189998626708984,124522000
2019-10-31,59.73003005981445,62.189998626708984,62.29249954223633,59.314998626708984,61.810001373291016,139162000
2019-11-01,61.42521286010742,63.95500183105469,63.98249816894531,62.290000915527344,62.3849983215332,151125200
2019-11-04,61.82858657836914,64.375,64.4625015258789,63.845001220703125,64.3324966430664,103272000
2019-11-05,61.73976135253906,64.28250122070312,64.54750061035156,64.08000183105469,64.26249694824219,79897600
2019-11-06,61.766170501708984,64.30999755859375,64.37249755859375,63.842498779296875,64.19249725341797,75864400
2019-11-07,62.479034423828125,64.85749816894531,65.0875015258789,64.52749633789062,64.68499755859375,94940400
2019-11-08,62.650020599365234,65.03500366210938,65.11000061035156,64.2125015258789,64.67250061035156,69986400
2019-11-11,63.146148681640625,65.55000305175781,65.61750030517578,64.56999969482422,64.57499694824219,81821200
2019-11-12,63.08832931518555,65.48999786376953,65.69750213623047,65.2300033569336,65.38749694824219,87388800
2019-11-13,63.69282150268555,66.11750030517578,66.19499969482422,65.26750183105469,65.28250122070312,102734400
2019-11-14,63.25210952758789,65.66000366210938,66.22000122070312,65.5250015258789,65.9375,89182800
2019-11-15,64.00348663330078,66.44000244140625,66.44499969482422,65.75250244140625,65.91999816894531,100206400
2019-11-18,64.32618713378906,66.7750015258789,66.85749816894531,66.05750274658203,66.44999694824219,86703200
2019-11-19,64.13113403320312,66.57250213623047,67.0,66.34750366210938,66.9749984741211,76167200
2019-11-20,63.38457107543945,65.79750061035156,66.5199966430664,65.0999984741211,66.38500213623047,106234400
2019-11-21,63.10038375854492,65.50250244140625,66.00250244140625,65.29499816894531,65.92250061035156,121395200
2019-11-22,63.044986724853516,65.44499969482422,65.79499816894531,65.20999908447266,65.64749908447266,65325200
2019-11-25,64.15040588378906,66.59249877929688,66.61000061035156,65.62999725341797,65.67749786376953,84020400
2019-11-26,63.64949417114258,66.07250213623047,66.79000091552734,65.625,66.73500061035156,105207600
2019-11-27,64.5044174194336,66.95999908447266,66.99500274658203,66.32749938964844,66.3949966430664,65235600
2019-11-29,64.36234283447266,66.8125,67.0,66.4749984741211,66.6500015258789,46617600
2019-12-02,63.6181640625,66.04000091552734,67.0625,65.86250305175781,66.81749725341797,94487200
2019-12-03,62.48386001586914,64.86250305175781,64.88249969482422,64.07250213623047,64.57749938964844,114430400
2019-12-04,63.03535461425781,65.43499755859375,65.82749938964844,65.16999816894531,65.26750183105469,67181600
2019-12-05,63.960147857666016,66.3949966430664,66.47250366210938,65.68250274658203,65.94750213623047,74424400
2019-12-06,65.19563293457031,67.67749786376953,67.75,66.82499694824219,66.87000274658203,106075600
2019-12-09,64.28285217285156,66.7300033569336,67.69999694824219,66.22750091552734,67.5,128042400
2019-12-10,64.65856170654297,67.12000274658203,67.51750183105469,66.46499633789062,67.1500015258789,90420400
2019-12-11,65.21004486083984,67.69249725341797,67.7750015258789,67.125,67.20249938964844,78756800
2019-12-12,65.37623596191406,67.86499786376953,68.13999938964844,66.83000183105469,66.94499969482422,137310400
2019-12-13,66.26490783691406,68.7874984741211,68.82499694824219,67.73249816894531,67.86499786376953,133587600
2019-12-16,67.39921569824219,69.96499633789062,70.19750213623047,69.24500274658203,69.25,128186000
2019-12-17,67.53167724609375,70.10250091552734,70.44249725341797,69.69999694824219,69.89250183105469,114158400
2019-12-18,67.3703384399414,69.93499755859375,70.4749984741211,69.77999877929688,69.94999694824219,116028400
2019-12-19,67.43775939941406,70.00499725341797,70.29499816894531,69.73750305175781,69.875,98369200
2019-12-20,67.29808807373047,69.86000061035156,70.6624984741211,69.63999938964844,70.55750274658203,275978000
2019-12-23,68.39627838134766,71.0,71.0625,70.09249877929688,70.13249969482422,98572000
2019-12-24,68.4612808227539,71.06749725341797,71.22250366210938,70.7300033569336,71.17250061035156,48478800
2019-12-26,69.819580078125,72.47750091552734,72.49500274658203,71.17500305175781,71.20500183105469,93121200
2019-12-27,69.79308319091797,72.44999694824219,73.49250030517578,72.02999877929688,72.77999877929688,146266000
2019-12-30,70.20733642578125,72.87999725341797,73.17250061035156,71.30500030517578,72.36499786376953,144114400
2019-12-31,70.72029113769531,73.4124984741211,73.41999816894531,72.37999725341797,72.48249816894531,100805600
2020-01-02,72.3338851928711,75.0875015258789,75.1500015258789,73.79750061035156,74.05999755859375,135480400
2020-01-03,71.63064575195312,74.35749816894531,75.1449966430664,74.125,74.2874984741211,146322800
2020-01-06,72.20140838623047,74.94999694824219,74.98999786376953,73.1875,73.44750213623047,118387200
2020-01-07,71.86184692382812,74.59750366210938,75.2249984741211,74.37000274658203,74.95999908447266,108872000
2020-01-08,73.01781463623047,75.79750061035156,76.11000061035156,74.29000091552734,74.29000091552734,132079200
2020-01-09,74.56877136230469,77.40750122070312,77.60749816894531,76.55000305175781,76.80999755859375,170108400
2020-01-10,74.73735809326172,77.5824966430664,78.1675033569336,77.0625,77.6500015258789,140644800
2020-01-13,76.33409118652344,79.23999786376953,79.26750183105469,77.7874984741211,77.91000366210938,121532000
2020-01-14,75.30332946777344,78.16999816894531,79.39250183105469,78.0425033569336,79.17500305175781,161954400
2020-01-15,74.9806137084961,77.83499908447266,78.875,77.38749694824219,77.9625015258789,121923600
2020-01-16,75.91984558105469,78.80999755859375,78.92500305175781,78.02249908447266,78.39749908447266,108829200
2020-01-17,76.7603759765625,79.68250274658203,79.68499755859375,78.75,79.06749725341797,137816400
2020-01-21,76.24018096923828,79.14250183105469,79.75499725341797,79.0,79.29750061035156,110843200
2020-01-22,76.51229095458984,79.42500305175781,79.99749755859375,79.32749938964844,79.6449966430664,101832400
2020-01-23,76.88078308105469,79.80750274658203,79.88999938964844,78.9124984741211,79.4800033569336,104472000
2020-01-24,76.65921783447266,79.57749938964844,80.8324966430664,79.37999725341797,80.0625,146537600
2020-01-27,74.405029296875,77.23750305175781,77.94249725341797,76.22000122070312,77.51499938964844,161940000
2020-01-28,76.50989532470703,79.42250061035156,79.5999984741211,78.04750061035156,78.1500015258789,162234000
2020-01-29,78.11143493652344,81.08499908447266,81.9625015258789,80.34500122070312,81.11250305175781,216229200
2020-01-30,77.99823760986328,80.96749877929688,81.02249908447266,79.6875,80.13500213623047,126743200
2020-01-31,74.53990173339844,77.37750244140625,80.66999816894531,77.07250213623047,80.23249816894531,199588400
2020-02-03,74.335205078125,77.16500091552734,78.37249755859375,75.55500030517578,76.07499694824219,173788400
2020-02-04,76.78926849365234,79.7125015258789,79.91000366210938,78.40750122070312,78.82749938964844,136616400
2020-02-05,77.4154281616211,80.36250305175781,81.19000244140625,79.73750305175781,80.87999725341797,118826800
2020-02-06,78.3209457397461,81.30249786376953,81.30500030517578,80.06500244140625,80.64250183105469,105425600
2020-02-07,77.25635528564453,80.00749969482422,80.8499984741211,79.5,80.59249877929688,117684000
2020-02-10,77.623291015625,80.38749694824219,80.38749694824219,78.4625015258789,78.54499816894531,109348800
2020-02-11,77.15497589111328,79.90249633789062,80.9749984741211,79.67749786376953,80.9000015258789,94323200
2020-02-12,78.98724365234375,81.80000305175781,81.80500030517578,80.36750030517578,80.36750030517578,113730400
2020-02-13,78.42475891113281,81.21749877929688,81.55500030517578,80.8375015258789,81.04750061035156,94747600
2020-02-14,78.44407653808594,81.23750305175781,81.49500274658203,80.7125015258789,81.18499755859375,80113600
2020-02-18,77.00772094726562,79.75,79.9375,78.65249633789062,78.83999633789062,152531200
2020-02-19,78.12300109863281,80.90499877929688,81.14250183105469,80.0,80.0,93984000
2020-02-20,77.32154846191406,80.07499694824219,81.1624984741211,79.55249786376953,80.65750122070312,100566000
2020-02-21,75.57135772705078,78.26249694824219,80.11250305175781,77.625,79.65499877929688,129554000
2020-02-24,71.98168182373047,74.54499816894531,76.04499816894531,72.30750274658203,74.31500244140625,222195200
2020-02-25,69.54352569580078,72.0199966430664,75.63249969482422,71.53250122070312,75.23750305175781,230673600
2020-02-26,70.646728515625,73.1624984741211,74.47000122070312,71.625,71.63249969482422,198054800
2020-02-27,66.02869415283203,68.37999725341797,71.5,68.23999786376953,70.2750015258789,320605600
2020-02-28,65.99006652832031,68.33999633789062,69.60250091552734,64.09249877929688,64.31500244140625,426510000
2020-03-02,72.1337890625,74.70249938964844,75.36000061035156,69.43000030517578,70.56999969482422,341397200
2020-03-03,69.84288024902344,72.33000183105469,76.0,71.44999694824219,75.9175033569336,319475600
2020-03-04,73.08248901367188,75.68499755859375,75.8499984741211,73.28250122070312,74.11000061035156,219178400
2020-03-05,70.71192169189453,73.2300033569336,74.88749694824219,72.85250091552734,73.87999725341797,187572800
2020-03-06,69.77286529541016,72.25749969482422,72.70500183105469,70.30750274658203,70.5,226176800
2020-03-09,64.25437927246094,66.5425033569336,69.52249908447266,65.75,65.9375,286744800
2020-03-10,68.88208770751953,71.33499908447266,71.61000061035156,67.34249877929688,69.28500366210938,285290000
2020-03-11,66.48977661132812,68.85749816894531,70.30500030517578,67.96499633789062,69.34750366210938,255598800
2020-03-12,59.923583984375,62.057498931884766,67.5,62.0,63.98500061035156,418474000
2020-03-13,67.10293579101562,69.49250030517578,69.9800033569336,63.23749923706055,66.22250366210938,370732000
2020-03-16,58.470340728759766,60.5525016784668,64.7699966430664,60.0,60.48749923706055,322423600
2020-03-17,61.04129409790039,63.21500015258789,64.40249633789062,59.599998474121094,61.877498626708984,324056000
2020-03-18,59.5469970703125,61.66749954223633,62.5,59.279998779296875,59.942501068115234,300233600
2020-03-19,59.090755462646484,61.19499969482422,63.209999084472656,60.65250015258789,61.84749984741211,271857200
2020-03-20,55.339332580566406,57.310001373291016,62.95750045776367,57.0,61.79499816894531,401693200
2020-03-23,54.1637077331543,56.092498779296875,57.125,53.15250015258789,57.02000045776367,336752800
2020-03-24,59.59769821166992,61.720001220703125,61.92250061035156,58.57500076293945,59.09000015258789,287531200
